student_id,subject,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,term_1,term_2,term_3,model_1,model_2,model_3,model_4,final_result
2631,Math,18,100,28,37,95,79,40,31,51,19,40,9,80,13,77,69,4,59,56,0
2631,Physics,20,54,11,98,26,88,27,63,20,7,48,73,88,26,33,78,81,55,99,1
2631,Chemistry,75,32,75,78,98,5,13,20,22,21,15,29,20,69,70,36,44,35,89,0
2631,Biology,0,10,48,13,97,97,19,16,8,7,26,76,30,97,58,54,30,1,89,0
2632,Math,87,3,98,74,31,21,17,55,91,51,0,17,31,63,99,48,21,47,95,0
2632,Physics,59,43,2,79,64,40,77,85,76,20,72,52,43,46,21,88,87,100,60,1
2632,Chemistry,28,4,87,46,21,89,90,70,67,100,12,71,2,40,36,52,9,72,13,0
2632,Biology,8,86,66,58,23,8,70,19,76,77,86,68,64,42,16,81,55,37,52,1
2633,Math,44,82,38,58,92,83,58,78,35,17,6,86,58,2,0,78,10,63,54,0
2633,Physics,84,77,52,58,24,51,3,61,73,76,67,18,99,89,49,82,67,20,11,1
2633,Chemistry,90,84,100,5,40,43,42,72,49,0,64,61,11,90,22,14,87,20,80,1
2633,Biology,98,27,16,74,24,13,73,61,40,19,61,39,24,65,58,0,14,80,13,0
2634,Math,33,33,54,83,87,31,52,19,35,66,64,21,39,26,83,100,27,66,55,1
2634,Physics,18,78,39,0,75,99,39,30,84,40,53,43,78,0,19,48,30,93,38,0
2634,Chemistry,81,49,51,44,39,99,59,21,100,57,88,15,16,10,47,54,31,48,86,1
2634,Biology,1,53,45,96,47,50,94,16,8,81,54,64,33,59,19,30,33,82,77,0
2635,Math,100,19,97,18,75,4,99,27,63,48,3,47,46,16,82,76,82,28,64,1
2635,Physics,45,59,17,96,3,74,29,33,55,50,14,21,77,52,56,50,32,83,68,0
2635,Chemistry,39,64,76,95,39,28,19,63,100,98,48,57,64,94,22,73,75,21,35,1
2635,Biology,69,36,52,17,53,13,13,10,26,30,82,79,70,66,92,87,41,35,45,0
2636,Math,90,37,84,94,31,99,75,11,47,60,87,48,10,73,37,59,33,5,52,1
2636,Physics,70,77,42,79,17,12,76,90,58,82,39,86,41,1,29,47,41,83,11,1
2636,Chemistry,57,35,49,60,68,20,27,48,89,22,59,99,73,83,31,30,39,67,85,1
2636,Biology,72,16,69,12,13,88,87,59,7,34,28,33,18,48,42,27,71,83,40,0
2637,Math,100,67,45,43,60,62,9,23,94,72,30,95,94,66,75,34,87,62,23,1
2637,Physics,48,11,24,53,95,78,14,58,97,74,90,16,89,69,64,24,39,33,36,1
2637,Chemistry,4,96,78,75,1,93,74,41,81,63,78,5,72,51,59,72,46,28,53,1
2637,Biology,29,91,7,28,92,1,14,17,18,91,46,82,61,95,70,62,8,81,71,1
2638,Math,81,35,39,71,45,97,15,8,68,5,68,14,64,98,44,84,31,13,45,0
2638,Physics,13,99,79,46,85,53,59,52,20,56,73,64,51,100,66,65,84,21,6,1
2638,Chemistry,22,81,53,56,60,34,43,85,31,23,29,24,92,46,86,36,13,33,39,0
2638,Biology,21,49,96,14,22,38,57,78,58,58,20,70,40,73,87,33,99,83,3,1
2639,Math,1,41,50,59,10,1,86,86,29,81,35,97,67,46,63,55,79,46,36,1
2639,Physics,44,49,66,7,12,78,57,59,95,58,69,8,47,53,31,74,62,13,25,0
2639,Chemistry,49,99,84,64,20,27,52,35,78,7,8,89,56,69,95,30,50,96,20,1
2639,Biology,48,92,50,44,41,12,83,71,14,97,9,68,67,40,15,98,52,81,7,1
2640,Math,80,54,88,40,85,66,75,69,35,93,41,31,65,1,11,39,28,92,3,1
2640,Physics,39,71,87,100,52,36,81,64,85,83,77,77,63,28,62,87,74,67,43,1
2640,Chemistry,63,59,35,72,45,90,6,23,25,35,91,9,47,25,63,5,65,7,1,0
2640,Biology,39,33,13,95,91,43,23,67,92,12,39,5,95,80,79,69,90,10,55,1
2641,Math,17,25,28,20,4,26,33,46,57,42,100,86,87,86,46,57,62,48,99,1
2641,Physics,77,51,19,69,35,26,10,91,44,77,96,16,34,10,84,96,59,69,20,1
2641,Chemistry,41,61,89,82,66,92,33,71,41,41,92,81,30,25,64,98,0,51,7,1
2641,Biology,29,98,58,39,63,82,31,90,80,32,14,88,16,99,69,80,94,51,97,1
2642,Math,86,66,26,50,98,99,12,1,89,45,70,23,13,44,8,0,26,18,59,0
2642,Physics,14,92,66,74,42,89,8,69,40,59,44,84,71,89,65,4,67,69,72,1
2642,Chemistry,39,22,6,10,3,93,94,69,77,89,49,45,63,63,100,18,26,5,1,0
2642,Biology,9,26,16,90,11,33,100,89,30,52,33,3,3,60,19,63,13,52,86,0
2643,Math,23,15,89,44,85,84,70,52,15,67,4,15,91,64,19,67,8,22,65,0
2643,Physics,81,8,2,18,37,5,79,49,9,49,81,77,91,26,96,91,32,38,1,0
2643,Chemistry,43,13,22,71,68,87,47,27,85,15,34,2,66,51,32,18,57,48,6,0
2643,Biology,53,43,13,90,53,21,55,17,31,1,19,9,23,74,4,66,0,50,83,0
2644,Math,70,12,43,35,93,12,41,0,43,64,15,97,85,42,90,92,44,75,69,1
2644,Physics,89,64,73,50,68,53,79,37,6,42,43,12,29,17,65,59,77,78,72,1
2644,Chemistry,89,13,92,39,37,90,13,68,6,7,61,25,3,11,36,75,1,23,30,0
2644,Biology,34,78,80,9,7,69,100,55,99,79,26,6,36,36,29,23,37,20,54,0
2645,Math,12,75,41,28,2,52,88,48,71,42,71,17,5,19,92,32,40,22,55,0
2645,Physics,11,92,18,84,14,50,21,66,98,31,74,51,89,52,37,12,2,36,32,0
2645,Chemistry,67,99,6,84,96,33,13,43,37,13,89,88,51,44,58,34,7,9,90,1
2645,Biology,26,6,45,23,22,16,27,24,15,67,83,82,32,74,44,50,0,44,98,0
2646,Math,61,20,95,44,70,75,100,22,26,68,47,16,47,53,4,50,100,36,50,1
2646,Physics,10,37,95,1,97,36,70,54,58,4,73,12,32,18,18,78,66,66,15,0
2646,Chemistry,59,63,26,32,27,62,15,65,77,17,80,57,46,17,91,86,35,11,88,1
2646,Biology,40,37,99,55,63,39,91,81,27,23,9,53,2,60,91,3,61,71,21,0
2647,Math,55,66,76,0,41,42,35,52,62,87,97,98,18,8,14,2,85,42,15,0
2647,Physics,43,46,49,96,69,57,76,33,18,29,77,78,55,69,57,92,31,4,92,1
2647,Chemistry,96,21,91,91,65,26,39,27,81,95,88,87,78,84,47,79,68,81,37,1
2647,Biology,99,38,46,16,91,46,74,23,17,74,81,19,97,29,37,76,15,59,8,0
2648,Math,10,5,57,20,67,69,41,77,99,63,96,82,53,96,27,88,47,33,48,1
2648,Physics,79,58,56,100,73,8,73,63,57,99,7,93,53,72,99,7,15,41,1,1
2648,Chemistry,1,47,13,24,23,7,11,69,3,9,70,4,33,99,46,54,8,18,77,0
2648,Biology,82,77,10,45,14,100,11,17,96,98,43,40,47,20,59,97,32,66,68,1
2649,Math,64,31,72,45,66,89,62,15,66,97,28,66,27,63,23,39,42,95,60,1
2649,Physics,87,32,29,98,29,17,60,18,66,56,93,41,40,60,80,34,40,73,3,1
2649,Chemistry,28,67,90,36,25,52,73,56,50,35,19,18,41,7,55,13,33,84,63,0
2649,Biology,71,32,71,54,79,3,1,36,6,4,51,6,22,39,74,82,68,35,74,0
2650,Math,63,8,86,1,46,26,69,86,75,10,26,94,2,94,18,67,71,96,20,1
2650,Physics,7,87,27,47,21,89,84,35,92,51,38,71,75,57,1,76,87,72,45,1
2650,Chemistry,47,22,21,85,11,41,87,65,21,53,27,39,48,48,6,32,91,81,11,0
2650,Biology,6,37,38,62,90,44,8,56,85,20,41,84,68,37,35,5,40,85,48,0
2651,Math,9,94,10,69,23,13,57,71,60,28,84,81,78,73,92,3,86,66,46,1
2651,Physics,47,81,92,62,53,72,100,42,33,98,59,7,96,19,26,61,83,38,72,1
2651,Chemistry,70,78,84,85,40,100,32,45,39,57,95,66,2,18,25,47,66,100,50,1
2651,Biology,99,80,5,52,21,36,11,1,84,66,58,6,19,34,43,75,20,46,81,0
2652,Math,33,27,90,72,11,86,41,37,11,77,83,56,96,27,4,37,49,63,26,0
2652,Physics,49,66,18,91,24,72,54,20,41,47,67,30,91,98,19,3,5,78,99,1
2652,Chemistry,82,17,66,53,69,30,0,57,56,92,89,98,87,81,42,20,13,43,12,1
2652,Biology,65,47,75,43,60,66,42,71,28,41,66,68,73,98,17,83,13,81,86,1
2653,Math,45,19,71,85,25,32,15,53,34,37,27,52,61,10,67,63,69,12,43,0
2653,Physics,84,96,48,60,68,63,73,62,53,99,44,2,37,28,26,79,8,21,4,1
2653,Chemistry,63,35,99,55,20,83,91,68,86,72,28,84,99,12,93,93,23,17,60,1
2653,Biology,15,16,14,50,98,86,10,69,56,99,75,73,73,62,72,86,65,1,76,1
2654,Math,62,89,11,16,45,81,99,40,37,91,45,21,93,27,31,4,92,49,85,1
2654,Physics,65,7,75,40,1,76,24,61,47,77,88,39,86,19,52,47,41,24,77,0
2654,Chemistry,78,6,41,8,44,75,81,37,63,1,56,36,36,61,83,79,7,73,87,1
2654,Biology,63,29,7,60,100,67,23,8,24,57,92,96,82,91,76,13,88,4,18,1
2655,Math,24,36,14,59,22,24,44,59,96,99,89,56,53,56,65,74,20,13,15,0
2655,Physics,79,96,100,55,92,66,3,18,35,52,31,3,68,48,72,81,99,24,27,1
2655,Chemistry,96,10,46,87,62,22,10,48,47,50,89,43,92,12,9,100,8,16,18,0
2655,Biology,49,24,79,52,91,59,2,61,71,37,42,85,89,11,5,37,60,95,67,1
2656,Math,90,76,80,0,80,45,9,63,51,80,82,69,75,97,89,35,46,99,64,1
2656,Physics,54,6,61,24,52,77,58,69,94,12,40,77,42,87,87,64,15,91,16,1
2656,Chemistry,93,93,36,79,44,36,71,27,64,5,49,7,69,36,3,54,43,79,34,0
2656,Biology,58,85,6,74,2,38,48,29,14,55,97,66,34,27,95,53,48,96,54,1
2657,Math,2,68,51,22,24,83,95,99,64,61,73,80,42,44,52,75,0,64,22,1
2657,Physics,94,97,53,37,2,80,72,35,31,66,91,19,66,50,68,3,90,2,63,1
2657,Chemistry,13,24,13,0,32,89,96,32,64,10,38,91,7,29,97,43,56,54,30,0
2657,Biology,24,69,63,24,60,30,72,10,69,82,7,66,19,7,60,13,72,41,56,0
2658,Math,89,99,79,68,30,23,43,72,77,20,7,83,73,41,39,33,17,48,25,1
2658,Physics,46,7,47,85,75,60,19,60,57,75,47,92,81,96,85,70,2,6,96,1
2658,Chemistry,17,70,36,83,72,9,28,35,72,46,29,29,50,32,48,28,98,1,88,0
2658,Biology,6,71,67,13,90,6,49,95,22,64,100,48,86,46,86,64,62,48,30,1
2659,Math,68,30,66,64,16,89,53,56,11,60,36,20,5,5,54,52,65,71,51,0
2659,Physics,50,54,25,32,33,43,51,100,2,36,68,97,6,97,41,95,27,1,47,0
2659,Chemistry,20,24,7,40,98,49,41,97,58,57,82,52,11,6,8,94,90,32,22,0
2659,Biology,28,34,88,69,19,48,97,58,24,28,36,97,96,55,20,36,45,99,57,1
2660,Math,78,11,22,16,98,48,61,33,31,12,68,49,100,89,2,88,3,71,67,0
2660,Physics,24,4,76,57,21,95,0,70,99,71,73,44,83,84,36,96,88,88,4,1
2660,Chemistry,18,21,43,56,47,53,51,44,15,34,65,8,32,94,53,3,20,96,83,0
2660,Biology,89,0,12,55,94,0,17,51,35,82,61,11,0,5,74,86,65,18,12,0
2661,Math,78,98,56,61,45,3,89,63,60,56,27,79,12,85,10,45,70,26,27,1
2661,Physics,47,86,26,12,45,98,7,5,29,10,36,62,34,91,77,28,24,45,19,0
2661,Chemistry,3,66,42,30,25,38,29,21,85,48,15,45,79,73,34,14,7,49,11,0
2661,Biology,64,42,51,0,90,43,31,54,95,62,40,58,22,15,64,24,72,33,0,0
2662,Math,90,90,40,97,6,66,42,15,30,56,89,14,21,23,31,97,17,79,48,1
2662,Physics,64,10,68,90,38,79,58,6,74,98,99,97,78,4,31,54,69,84,8,1
2662,Chemistry,40,87,54,29,93,98,74,33,68,17,18,1,33,29,32,10,91,44,32,0
2662,Biology,94,67,32,26,11,60,3,45,51,0,71,69,12,49,92,10,44,44,17,0
2663,Math,32,27,70,74,45,18,81,97,16,44,87,27,42,83,24,19,1,97,15,0
2663,Physics,39,87,100,97,53,92,92,92,84,66,73,37,69,100,41,53,11,68,69,1
2663,Chemistry,29,75,48,62,14,20,62,42,25,53,91,0,12,72,10,84,90,91,19,0
2663,Biology,63,90,7,34,73,86,23,50,67,20,58,79,66,1,37,37,72,15,8,0
2664,Math,53,98,14,25,37,92,50,41,95,66,87,14,13,53,31,24,32,5,6,0
2664,Physics,50,64,62,46,22,5,37,59,5,35,3,73,93,29,3,13,37,19,36,0
2664,Chemistry,73,60,7,83,7,69,8,66,21,98,5,52,8,90,5,80,22,56,24,0
2664,Biology,22,63,53,7,57,49,47,77,26,20,60,58,3,49,1,38,23,0,96,0
2665,Math,31,6,24,82,30,94,51,36,78,20,1,46,88,70,2,20,52,36,75,0
2665,Physics,99,41,37,33,46,71,92,58,49,70,2,81,97,94,71,8,7,72,91,1
2665,Chemistry,99,75,55,34,22,38,36,36,27,48,31,42,0,16,85,78,45,36,72,0
2665,Biology,71,40,54,7,33,72,46,63,59,65,14,92,30,39,47,50,78,7,13,0
2666,Math,96,9,65,46,87,9,13,20,25,4,62,33,90,0,89,23,32,39,49,0
2666,Physics,98,6,26,96,31,97,55,68,34,16,92,84,71,42,44,2,51,62,87,1
2666,Chemistry,34,19,24,82,15,89,39,4,73,53,81,67,7,1,87,17,55,0,82,0
2666,Biology,62,26,64,85,45,93,8,77,11,65,48,8,92,35,24,70,12,72,92,1
2667,Math,71,0,93,46,13,62,97,87,45,39,54,91,100,50,69,69,63,98,37,1
2667,Physics,96,72,15,85,61,100,53,38,45,77,41,17,51,99,33,85,91,97,34,1
2667,Chemistry,82,8,78,7,76,93,23,51,99,38,58,44,72,0,28,0,90,18,58,0
2667,Biology,65,11,66,7,99,80,67,44,90,36,17,70,47,20,69,45,3,9,52,0
2668,Math,96,62,6,70,63,91,77,7,32,63,37,42,92,53,43,7,52,4,19,0
2668,Physics,83,70,20,64,62,93,7,42,69,57,26,40,47,57,100,59,87,41,72,1
2668,Chemistry,14,20,15,40,62,35,51,13,56,36,26,8,93,91,30,90,16,79,65,0
2668,Biology,33,82,71,33,48,82,54,79,14,41,0,10,21,31,73,64,75,22,94,0
2669,Math,0,81,40,56,55,26,56,25,69,42,10,9,5,39,37,71,17,34,78,0
2669,Physics,88,75,79,75,90,65,65,59,34,84,41,93,60,2,27,94,93,1,98,1
2669,Chemistry,4,91,94,49,69,12,10,7,48,86,22,62,44,55,96,3,10,99,14,0
2669,Biology,98,60,89,79,65,68,82,66,98,95,93,62,17,28,75,5,33,36,66,1
2670,Math,18,17,65,62,75,95,38,7,33,56,75,3,80,2,78,34,14,30,78,0
2670,Physics,87,68,73,97,23,73,27,17,20,54,44,76,75,78,38,52,34,44,75,1
2670,Chemistry,4,80,61,10,66,78,80,94,2,67,11,51,9,85,26,32,20,91,98,1
2670,Biology,79,0,56,8,46,58,15,60,48,23,59,38,5,68,61,22,58,100,54,0
2671,Math,44,21,14,76,92,50,42,92,77,32,99,15,20,27,1,21,84,89,87,1
2671,Physics,30,81,8,16,46,61,23,80,71,77,92,92,86,75,5,86,99,44,89,1
2671,Chemistry,66,10,75,40,51,24,75,67,60,85,87,78,14,15,75,78,24,42,8,1
2671,Biology,7,36,92,61,83,0,45,22,15,96,0,17,88,32,45,41,71,76,52,0
2672,Math,69,40,15,78,58,98,94,89,39,38,4,2,98,10,26,65,23,95,64,1
2672,Physics,17,14,37,35,28,45,67,67,1,50,13,1,36,70,9,47,17,87,41,0
2672,Chemistry,40,61,85,69,49,34,8,15,7,5,66,86,15,11,38,21,44,84,33,0
2672,Biology,80,77,48,84,3,64,91,3,100,20,1,65,61,96,63,74,94,2,65,1
2673,Math,53,41,59,76,29,42,19,96,50,93,90,27,11,60,98,13,72,49,59,1
2673,Physics,67,84,79,69,3,86,13,14,13,8,67,3,11,42,64,21,16,11,23,0
2673,Chemistry,3,55,100,40,0,75,61,40,4,43,38,81,47,84,87,39,25,12,24,0
2673,Biology,31,88,25,6,15,73,48,7,85,35,27,72,38,92,4,92,19,65,25,0
2674,Math,45,47,87,43,56,80,13,76,49,38,80,58,11,21,79,66,14,80,6,0
2674,Physics,23,100,63,89,61,29,50,37,58,80,27,7,14,77,65,56,78,57,28,1
2674,Chemistry,15,30,99,86,17,67,70,96,89,97,39,98,8,37,93,10,43,37,80,1
2674,Biology,15,96,37,90,50,24,32,72,43,82,32,15,24,37,79,70,100,48,29,1
2675,Math,58,83,25,88,77,27,0,96,14,60,43,77,36,29,9,66,51,93,11,0
2675,Physics,15,50,34,13,21,60,79,93,92,25,93,0,30,22,1,86,61,26,90,0
2675,Chemistry,11,98,89,20,95,9,47,19,45,85,59,38,100,56,88,71,50,9,17,1
2675,Biology,83,92,98,11,33,50,80,100,22,47,95,85,39,66,94,68,57,2,71,1
2676,Math,38,23,43,87,42,28,37,39,90,75,88,82,79,18,24,18,34,22,1,0
2676,Physics,52,11,98,50,57,24,87,0,21,43,36,65,74,5,76,94,58,55,11,0
2676,Chemistry,55,67,15,69,63,87,50,83,11,63,16,47,46,85,17,94,74,86,54,1
2676,Biology,1,80,5,21,89,9,54,31,95,40,13,10,29,94,53,29,36,85,40,0
2677,Math,10,63,63,91,95,84,81,86,83,53,46,52,66,7,29,17,34,19,13,1
2677,Physics,6,2,1,22,33,2,97,31,3,83,41,45,93,54,1,75,31,9,3,0
2677,Chemistry,65,15,59,74,76,63,89,31,83,47,0,4,79,100,31,42,56,78,96,1
2677,Biology,9,93,32,89,43,66,51,64,35,47,52,6,82,15,73,0,31,12,39,0
2678,Math,60,93,22,47,40,55,64,71,55,30,57,54,94,91,76,77,30,45,37,1
2678,Physics,77,94,7,20,40,85,81,56,40,97,43,75,58,17,61,12,99,11,36,1
2678,Chemistry,20,7,56,73,63,26,94,62,48,69,75,24,15,93,33,84,22,15,69,0
2678,Biology,21,31,74,56,95,1,6,18,98,77,40,60,3,35,93,55,49,8,98,0
2679,Math,88,40,16,21,60,39,71,69,73,37,0,34,74,14,13,32,28,53,3,0
2679,Physics,4,7,44,95,16,87,8,47,4,82,47,93,77,88,97,82,31,6,59,1
2679,Chemistry,50,44,62,88,82,4,96,17,50,94,0,38,6,87,9,16,40,75,34,0
2679,Biology,34,62,7,35,74,66,55,22,34,57,75,39,27,29,5,44,97,65,86,0
2680,Math,57,64,72,42,26,61,90,29,76,17,32,73,71,57,90,63,35,37,15,1
2680,Physics,37,40,43,30,64,36,75,66,43,64,43,41,17,81,21,29,97,80,40,0
2680,Chemistry,6,61,37,12,4,54,12,27,35,66,45,53,24,33,62,28,51,46,65,0
2680,Biology,63,93,53,28,66,73,15,55,13,32,72,99,65,27,16,7,26,70,49,0
2681,Math,80,11,83,19,99,42,14,34,39,9,7,14,50,80,90,66,51,90,15,0
2681,Physics,90,78,27,5,24,5,35,4,5,17,91,98,76,26,94,3,54,19,71,0
2681,Chemistry,27,15,22,58,93,35,58,89,50,4,20,97,54,88,18,65,51,68,32,0
2681,Biology,77,93,74,60,94,62,50,65,42,44,92,7,10,85,78,54,75,8,65,1
2682,Math,36,34,93,42,43,29,92,1,8,27,51,78,56,45,40,22,16,28,76,0
2682,Physics,16,37,3,1,77,52,49,90,96,51,79,21,91,77,21,9,62,33,35,0
2682,Chemistry,59,17,32,47,81,86,62,61,18,19,69,94,1,55,67,21,68,88,62,1
2682,Biology,37,8,68,21,48,69,81,61,69,90,81,83,61,15,25,67,5,17,60,1
2683,Math,58,53,95,57,0,31,57,71,68,34,76,80,40,27,38,6,46,80,63,1
2683,Physics,2,43,61,64,3,0,48,36,29,88,3,43,82,100,51,51,54,95,31,0
2683,Chemistry,72,0,75,84,19,58,15,11,93,96,97,67,34,83,46,85,24,65,9,1
2683,Biology,17,26,64,100,24,29,84,21,1,47,30,42,31,72,56,43,15,35,76,0
2684,Math,71,37,12,7,22,37,44,60,80,10,13,96,36,59,26,69,65,80,25,0
2684,Physics,38,15,94,24,30,7,25,67,95,72,92,65,49,27,23,37,68,27,34,0
2684,Chemistry,58,47,65,31,25,66,54,56,93,45,66,67,78,11,96,77,41,79,75,1
2684,Biology,77,90,15,58,96,64,41,81,95,2,3,78,33,33,93,63,4,12,39,1
2685,Math,27,48,51,23,87,81,85,50,2,51,51,79,45,85,59,39,76,21,79,1
2685,Physics,83,53,68,78,96,93,39,76,35,54,82,16,59,30,46,36,75,31,71,1
2685,Chemistry,90,12,30,98,30,35,98,68,11,40,4,27,56,45,43,6,50,18,81,0
2685,Biology,25,93,41,4,37,40,86,36,21,86,70,72,49,20,72,5,55,68,32,0
2686,Math,82,86,23,10,60,80,34,86,56,98,86,68,99,37,69,20,98,78,81,1
2686,Physics,3,13,48,65,71,50,35,82,74,83,27,89,24,2,21,44,76,19,75,0
2686,Chemistry,31,57,61,41,74,67,96,8,72,19,7,36,9,51,79,94,33,71,3,0
2686,Biology,0,65,4,29,89,19,4,36,20,70,38,76,84,100,41,25,12,48,44,0
2687,Math,73,29,14,55,93,17,0,23,53,44,33,59,40,39,27,71,37,81,31,0
2687,Physics,2,26,88,11,61,25,72,24,31,3,27,59,44,27,3,35,16,71,10,0
2687,Chemistry,53,63,54,50,65,92,95,69,52,63,37,39,58,3,50,21,60,18,34,1
2687,Biology,49,71,98,94,2,13,69,63,13,8,41,77,48,54,48,47,68,94,84,1
2688,Math,81,69,0,80,54,0,98,15,20,1,94,96,44,16,7,92,33,19,40,0
2688,Physics,79,53,62,80,46,2,52,31,100,94,59,80,5,25,78,30,81,96,63,1
2688,Chemistry,98,26,11,97,6,87,63,25,91,18,51,5,81,55,95,11,55,2,67,0
2688,Biology,63,51,31,95,68,47,25,100,9,72,61,74,10,90,16,43,44,77,18,1
2689,Math,32,51,74,99,5,27,59,82,31,67,58,97,13,50,59,15,62,76,59,1
2689,Physics,64,19,62,87,88,64,72,83,91,85,28,99,92,91,86,13,9,11,32,1
2689,Chemistry,17,3,26,66,100,99,52,41,64,71,93,98,95,22,7,81,93,47,14,1
2689,Biology,43,37,46,14,49,99,11,52,8,16,12,82,3,20,17,32,5,47,12,0
2690,Math,88,95,17,97,29,77,40,76,32,72,55,49,81,41,34,29,4,4,8,0
2690,Physics,100,9,19,22,54,67,16,17,1,57,82,62,69,94,38,80,53,0,28,0
2690,Chemistry,91,51,55,61,28,95,62,68,7,32,0,26,80,78,79,97,62,2,8,1
2690,Biology,93,76,82,2,17,25,31,72,85,74,8,22,89,49,17,80,42,16,66,0
2691,Math,22,74,100,71,20,7,45,94,18,2,47,79,4,69,13,8,92,13,98,0
2691,Physics,25,2,98,70,14,38,96,36,88,0,82,50,25,22,78,52,52,90,22,0
2691,Chemistry,24,2,34,29,44,83,4,97,33,68,57,75,17,42,90,52,74,69,33,0
2691,Biology,29,96,85,19,77,89,98,97,4,19,35,70,85,85,99,61,96,25,76,1
2692,Math,50,79,3,54,33,45,36,93,29,64,36,3,25,49,57,2,12,67,38,0
2692,Physics,8,99,86,78,21,27,57,40,5,50,82,42,38,67,20,49,67,3,72,0
2692,Chemistry,47,61,22,27,7,78,99,16,11,26,29,84,16,68,14,83,26,8,77,0
2692,Biology,47,67,51,18,9,40,61,85,45,23,84,0,61,81,4,61,25,54,78,0
2693,Math,22,85,79,14,13,14,74,90,3,37,55,27,27,80,78,42,16,94,46,0
2693,Physics,60,30,2,21,67,85,29,77,63,19,12,13,6,81,41,24,44,74,18,0
2693,Chemistry,2,76,30,4,63,70,1,28,46,15,4,70,77,78,95,24,58,47,60,0
2693,Biology,61,21,74,53,35,98,79,99,35,76,91,66,99,7,7,95,80,93,80,1
2694,Math,94,54,16,53,17,64,52,20,54,3,44,99,72,15,12,66,33,6,39,0
2694,Physics,95,30,87,58,58,6,65,59,24,59,97,99,24,87,44,29,3,19,67,1
2694,Chemistry,9,6,57,34,28,73,42,59,20,26,32,30,31,99,14,7,39,97,20,0
2694,Biology,5,12,76,18,85,38,68,26,71,46,78,8,32,11,66,68,39,23,62,0
2695,Math,96,58,86,88,50,32,27,22,71,86,26,79,26,61,63,56,87,10,92,1
2695,Physics,35,20,76,98,75,63,92,81,50,16,56,55,14,54,2,3,5,16,17,0
2695,Chemistry,10,78,35,16,38,66,69,1,42,64,46,76,12,60,22,59,70,1,3,0
2695,Biology,85,32,84,47,75,97,9,86,100,39,24,43,52,100,38,80,54,43,52,1
2696,Math,35,41,38,67,28,22,88,16,33,51,20,86,72,75,80,34,63,52,37,0
2696,Physics,70,89,64,73,10,45,29,79,37,52,90,47,47,1,54,58,15,93,96,1
2696,Chemistry,39,93,37,91,87,32,35,93,52,21,32,39,39,93,85,81,75,68,66,1
2696,Biology,4,95,28,61,57,47,13,64,11,19,57,15,48,58,69,59,37,49,59,0
2697,Math,7,92,100,39,15,38,67,55,44,9,27,77,35,16,42,39,6,32,45,0
2697,Physics,55,47,28,60,10,7,19,93,32,7,25,79,98,71,9,50,82,41,4,0
2697,Chemistry,31,55,17,70,91,6,87,65,25,76,65,38,71,37,80,20,6,61,82,1
2697,Biology,64,68,70,61,35,11,26,42,59,74,28,24,80,2,64,82,63,48,84,1
2698,Math,65,84,14,56,19,46,99,56,53,11,13,16,97,56,66,13,52,20,39,0
2698,Physics,0,71,23,7,18,83,61,83,60,40,94,43,0,63,71,4,88,76,70,1
2698,Chemistry,75,50,17,60,50,84,27,90,98,80,98,48,40,5,94,30,8,29,83,1
2698,Biology,95,84,78,54,92,34,19,24,28,28,54,28,80,64,35,98,81,76,34,1
2699,Math,35,27,61,82,43,27,29,71,60,76,32,92,94,79,19,39,62,80,66,1
2699,Physics,97,40,43,3,71,37,66,72,58,86,36,50,14,62,7,94,90,67,61,1
2699,Chemistry,10,90,76,84,1,58,21,85,16,83,34,4,66,34,11,98,56,96,31,1
2699,Biology,83,47,32,59,75,26,96,3,10,12,6,27,27,48,82,17,22,89,88,0
2700,Math,8,89,54,16,83,96,16,8,6,89,61,93,26,70,48,65,55,91,6,1
2700,Physics,52,82,45,93,35,92,5,63,4,66,55,32,76,1,36,56,64,16,100,1
2700,Chemistry,67,38,62,39,32,95,93,93,50,11,9,49,91,39,88,4,30,53,65,1
2700,Biology,49,71,10,25,72,30,25,66,11,29,55,18,72,84,22,14,61,22,72,0
2701,Math,97,24,57,55,92,89,74,22,28,67,19,91,64,84,76,90,47,82,90,1
2701,Physics,73,37,10,96,45,61,31,59,71,71,41,14,16,11,47,98,20,62,36,0
2701,Chemistry,56,47,37,61,74,87,90,68,14,65,89,93,3,28,90,74,67,8,59,1
2701,Biology,19,88,36,98,83,43,24,44,94,67,20,5,32,14,18,22,4,95,59,0
2702,Math,58,18,19,83,98,97,90,97,47,76,55,73,22,57,5,41,9,42,25,1
2702,Physics,69,44,57,76,29,70,29,19,51,72,78,70,94,11,20,76,85,71,39,1
2702,Chemistry,65,51,26,40,17,19,27,77,10,88,1,63,81,72,47,40,93,92,99,1
2702,Biology,79,64,31,53,54,83,36,27,44,95,88,99,3,35,53,93,47,80,81,1
2703,Math,48,3,34,65,47,10,19,78,84,96,38,96,57,66,54,33,39,95,93,1
2703,Physics,73,12,35,7,45,22,75,96,61,72,49,31,75,14,38,90,22,88,29,0
2703,Chemistry,76,19,12,7,86,65,24,77,98,75,38,33,4,42,57,74,57,29,97,1
2703,Biology,19,71,37,100,75,12,44,43,13,41,30,74,29,8,80,36,82,77,27,0
2704,Math,73,3,58,10,45,62,93,5,50,6,56,22,77,3,78,20,65,67,63,0
2704,Physics,49,16,60,84,90,12,93,86,24,43,97,87,23,59,74,37,39,100,98,1
